age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor_3m,nr_employed,y,date,latitude,longitude,id,default_str,housing_str,loan_str,contact_month,contact_year,pdays_clean,pdays_label
37.0,admin_,married,university_degree,unknown,True,False,telephone,83,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,2015-11-22,47.963,-102.411,716183ed_eab3_4882_bf70_6f47d856c9b9,,yes,no,november,2015.0,,sin contacto previo
45.0,blue_collar,married,basic_4y,unknown,False,False,telephone,199,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,2018-08-26,47.929,-122.167,eae4eede_c9da_4bfb_99e5_72303711b243,,no,no,august,2018.0,,sin contacto previo
49.0,blue_collar,divorced,basic_4y,unknown,False,False,telephone,122,5,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2019-11-27,36.905,-90.997,ca20e1fc_2c8f_4407_a42f_e1ea086ddd01,,no,no,november,2019.0,,sin contacto previo
42.0,blue_collar,married,basic_6y,False,False,False,telephone,218,7,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2015-01-26,41.005,-86.622,a2b9e53b_11c5_475f_b6df_1795539ba0db,no,no,no,january,2015.0,,sin contacto previo
35.0,admin_,single,high_school,unknown,True,False,telephone,93,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,2015-09-11,28.047,-75.001,ddf1f48f_63fd_4091_bfc5_2a02de48ec0a,,yes,no,september,2015.0,,sin contacto previo
50.0,blue_collar,divorced,basic_4y,False,False,False,telephone,222,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,2018-02-28,26.892,-75.009,2720fe81_f26f_4cf0_8ef4_81c2d278105f,no,no,no,february,2018.0,,sin contacto previo
38.0,blue_collar,divorced,basic_4y,False,True,False,telephone,378,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,2019-04-12,26.981,-108.673,37f815d5_ff33_4755_9bb2_8cd8fe29f3c4,no,yes,no,april,2019.0,,sin contacto previo
43.0,blue_collar,married,basic_9y,unknown,True,False,telephone,93,2,999,0,nonexistent,1.4,93.749,-41.8,4.959,5228.1,no,2017-08-11,45.245,-122.262,9abfcc32_ad82_4169_a0d8_3966ca61a592,,yes,no,august,2017.0,,sin contacto previo
35.0,management,single,unknown,False,unknown,unknown,telephone,514,4,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2017-08-06,38.833,-113.812,b4b008fe_1e45_4dec_87d6_1b3611f5cd0e,no,,,august,2017.0,,sin contacto previo
53.0,unknown,married,high_school,unknown,False,False,telephone,89,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,2016-10-15,36.972,-82.4,16728796_fa19_483f_9ef3_45e1ca415722,,no,no,october,2016.0,,sin contacto previo
30.0,self_employed,single,university_degree,False,False,False,telephone,58,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,2019-02-19,40.23,-92.054,dcd46f83_5cab_43ec_bc05_b621ef22ba20,no,no,no,february,2019.0,,sin contacto previo
32.0,entrepreneur,married,high_school,unknown,False,False,telephone,850,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,2016-03-20,36.098,-111.79,fa401dc7_5b96_45f1_a4d0_644040933776,,no,no,march,2016.0,,sin contacto previo
32.0,blue_collar,married,basic_9y,False,False,False,telephone,307,2,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2019-06-27,32.762,-105.474,2423f324_b1d5_4055_8625_736af135b154,no,no,no,june,2019.0,,sin contacto previo
40.0,admin_,married,high_school,unknown,False,False,telephone,89,6,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2016-10-15,35.655,-88.893,233c712e_ba30_4709_85a0_996f516b7e7c,,no,no,october,2016.0,,sin contacto previo
38.0,blue_collar,married,basic_6y,unknown,False,False,telephone,71,12,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2017-08-07,47.393,-114.826,e2e75998_466b_44dd_a7c1_6b230765148f,,no,no,august,2017.0,,sin contacto previo
54.0,housemaid,divorced,unknown,False,True,False,telephone,52,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2016-10-11,27.815,-88.827,84751a60_60f0_4525_a69e_7a17ba3ac7f7,no,yes,no,october,2016.0,,sin contacto previo
59.0,technician,married,university_degree,False,False,False,telephone,136,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2019-12-28,29.78,-91.262,24240749_0346_4c36_98b2_d8aa6c7dd30c,no,no,no,december,2019.0,,sin contacto previo
45.0,blue_collar,divorced,basic_9y,False,True,False,telephone,542,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2016-09-23,28.898,-123.718,bf487298_f0a3_4c23_ad33_c249136243d1,no,yes,no,september,2016.0,,sin contacto previo
38.0,admin_,married,university_degree,False,False,False,telephone,265,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2018-05-19,40.355,-122.783,d183284c_021b_4045_ac9b_fb09997f6ab3,no,no,no,may,2018.0,,sin contacto previo
27.0,student,single,high_school,False,True,False,telephone,84,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2015-06-12,45.537,-77.326,68aa5c19_dc30_474e_af36_8f6ebaf77483,no,yes,no,june,2015.0,,sin contacto previo
55.0,retired,divorced,high_school,False,False,False,telephone,410,16,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2019-10-02,42.766,-112.18,91355034_8be4_4b79_9b49_f3a00336f36b,no,no,no,october,2019.0,,sin contacto previo
37.0,admin_,single,university_degree,False,True,False,telephone,93,8,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2018-07-27,24.792,-67.615,61b0f0fa_2706_499f_9a3a_059d241940fe,no,yes,no,july,2018.0,,sin contacto previo
53.0,technician,married,unknown,False,True,False,telephone,134,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2017-04-24,31.072,-96.274,9738935c_e709_4875_baa9_93ee344d90ca,no,yes,no,april,2017.0,,sin contacto previo
56.0,management,married,university_degree,False,False,False,telephone,403,5,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2017-12-16,34.87,-106.093,b0978406_e600_4bc5_a702_0bd4e4605895,no,no,no,december,2017.0,,sin contacto previo
39.0,admin_,married,university_degree,False,True,False,telephone,36,3,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2016-09-14,34.864,-107.319,82a08bd0_08dc_45e7_a505_c8c734e2a7d5,no,yes,no,september,2016.0,,sin contacto previo
29.0,services,married,high_school,False,True,False,telephone,109,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2019-03-05,27.07,-78.532,e48a1814_7f3c_4106_b3b2_b1db53a03fcb,no,yes,no,march,2019.0,,sin contacto previo
30.0,student,single,basic_9y,False,False,False,telephone,90,3,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2017-09-20,48.924,-108.488,a8604f72_6684_482f_b928_7ed4a45e8eb4,no,no,no,september,2017.0,,sin contacto previo
31.0,entrepreneur,married,high_school,False,True,False,telephone,305,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2019-12-13,45.944,-96.67,b6c9ff2d_8453_4fe0_89dc_e48de72840ff,no,yes,no,december,2019.0,,sin contacto previo
42.0,entrepreneur,married,university_degree,unknown,True,False,telephone,135,3,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2019-01-26,33.573,-96.887,08517477_5522_4cfd_8caa_832cd49f833b,,yes,no,january,2019.0,,sin contacto previo
36.0,blue_collar,married,basic_6y,False,True,False,telephone,614,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,yes,2016-09-14,31.253,-92.419,d4e41a16_636e_4568_9f44_8778e6252159,no,yes,no,september,2016.0,,sin contacto previo
38.0,admin_,married,university_degree,False,False,False,telephone,781,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2015-08-27,40.081,-84.467,37f1cbe6_7fa9_439b_99a3_2d8b6d90bce0,no,no,no,august,2015.0,,sin contacto previo
43.0,technician,married,professional_course,False,False,False,telephone,112,2,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2015-02-07,42.439,-120.246,c75ceae1_42d3_4bfc_bac6_237bca384ae3,no,no,no,february,2015.0,,sin contacto previo
41.0,blue_collar,married,basic_9y,unknown,False,False,telephone,337,22,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2016-09-08,40.991,-111.299,25d0ce3a_693c_460e_a958_42af78e05ced,,no,no,september,2016.0,,sin contacto previo
32.0,admin_,married,high_school,False,True,False,telephone,423,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2015-12-14,36.823,-101.857,1d4d62ec_1266_4359_909e_5b904df27601,no,yes,no,december,2015.0,,sin contacto previo
44.0,technician,married,professional_course,False,False,False,telephone,171,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2018-11-07,34.372,-118.273,32a42f3b_b00b_4fef_86bc_8eba7905fda1,no,no,no,november,2018.0,,sin contacto previo
38.0,admin_,single,high_school,False,False,False,telephone,110,4,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2017-04-30,29.467,-115.526,b1069668_706a_4347_bfb9_21a91f3920e4,no,no,no,april,2017.0,,sin contacto previo
39.0,admin_,married,university_degree,False,True,False,telephone,138,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2015-02-11,34.07,-114.822,0b7d063f_72b2_4994_a86d_6e50463c1e6d,no,yes,no,february,2015.0,,sin contacto previo
40.0,technician,married,high_school,False,True,False,telephone,126,1,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2018-01-27,47.207,-106.313,a157b404_4877_4044_b796_e48248b619d7,no,yes,no,january,2018.0,,sin contacto previo
27.0,student,single,university_degree,False,False,True,telephone,137,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2017-01-25,38.421,-94.242,d88ceacd_ac1d_4c35_8e47_5d38e0cca231,no,no,yes,january,2017.0,,sin contacto previo
56.0,retired,married,basic_4y,False,True,False,telephone,125,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2016-10-12,35.679,-102.019,fd5805f9_af97_494d_a5f2_98bf19e25764,no,yes,no,october,2016.0,,sin contacto previo
51.0,admin_,single,basic_6y,False,False,False,telephone,202,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2017-08-11,34.524,-71.992,3c9201a6_c070_4f7d_aa3d_fc44ff945556,no,no,no,august,2017.0,,sin contacto previo
43.0,technician,single,professional_course,False,False,False,telephone,123,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2017-12-16,24.422,-75.658,67267b83_62e0_4dd9_bf5d_ae0d54e4fc90,no,no,no,december,2017.0,,sin contacto previo
48.0,admin_,married,professional_course,unknown,True,False,telephone,49,2,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2016-06-18,32.538,-87.559,6d512219_48d7_4548_b940_31f8fad80b84,,yes,no,june,2016.0,,sin contacto previo
39.0,admin_,divorced,professional_course,False,True,True,telephone,106,1,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2018-04-17,24.489,-87.221,38dd8102_2bd4_45a6_8e12_9a4b373757f0,no,yes,yes,april,2018.0,,sin contacto previo
55.0,technician,divorced,professional_course,unknown,False,False,telephone,885,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,yes,2017-01-15,45.49,-97.797,cf757042_a70c_485e_b5ed_f3708933d37c,,no,no,january,2017.0,,sin contacto previo
38.0,technician,divorced,professional_course,False,False,False,telephone,112,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2016-12-12,46.773,-90.605,73dcca48_9ecf_4698_898e_b95af870be13,no,no,no,december,2016.0,,sin contacto previo
42.0,blue_collar,married,basic_4y,unknown,False,False,telephone,236,1,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2018-09-03,43.964,-94.313,976af8cd_bc58_4421_b076_0c045096a990,,no,no,september,2018.0,,sin contacto previo
46.0,blue_collar,married,professional_course,unknown,False,False,telephone,187,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2016-09-27,38.394,-110.499,592cc715_9d38_42b9_a644_354750a7c302,,no,no,september,2016.0,,sin contacto previo
38.0,technician,married,professional_course,False,True,False,telephone,108,1,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2016-08-03,29.686,-96.623,c9683698_5e6a_4718_a938_99b908a44301,no,yes,no,august,2016.0,,sin contacto previo
48.0,blue_collar,divorced,basic_4y,unknown,unknown,unknown,telephone,583,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2018-04-30,31.404,-76.833,34037376_42bd_4db5_9f5f_21bde009023b,,,,april,2018.0,,sin contacto previo
56.0,entrepreneur,married,unknown,unknown,False,True,telephone,192,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2015-06-22,42.063,-103.975,df5435a8_77cb_4158_a7cf_5076863b2c8d,,no,yes,june,2015.0,,sin contacto previo
36.0,blue_collar,married,basic_9y,False,False,False,telephone,149,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2017-12-11,28.574,-70.332,69392ace_fa19_4d7b_bcc0_8954bffedf24,no,no,no,december,2017.0,,sin contacto previo
28.0,admin_,single,university_degree,False,False,False,telephone,151,2,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2015-06-19,28.964,-112.368,76f87179_1456_4882_b1e2_ae601d5ac396,no,no,no,june,2015.0,,sin contacto previo
42.0,admin_,married,basic_6y,False,False,False,telephone,165,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2018-08-10,36.219,-83.527,4e80e5a6_4171_4ea5_8bfe_c37139cf1a72,no,no,no,august,2018.0,,sin contacto previo
30.0,admin_,married,high_school,False,False,False,telephone,92,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2016-06-04,26.625,-88.495,ff00df5c_9669_47b3_bfaf_940c6b6d3915,no,no,no,june,2016.0,,sin contacto previo
36.0,entrepreneur,married,high_school,False,False,True,telephone,91,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2019-11-24,46.992,-100.698,9a21561e_631b_4384_a0b6_b8f43812ab7e,no,no,yes,november,2019.0,,sin contacto previo
54.0,blue_collar,married,basic_6y,unknown,False,False,telephone,2025,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,yes,2018-07-06,24.632,-93.921,4ab31729_9091_4409_b49c_b74c71d99564,,no,no,july,2018.0,,sin contacto previo
53.0,technician,married,unknown,False,False,False,telephone,123,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2017-02-16,41.792,-79.571,89adeb0c_17d9_48cf_b2a2_e79f80fc5d09,no,no,no,february,2017.0,,sin contacto previo
35.0,services,married,high_school,unknown,True,False,telephone,107,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2015-12-29,48.207,-96.144,65cce6fc_20eb_42d8_8086_8677ef2c5bc0,,yes,no,december,2015.0,,sin contacto previo
38.0,admin_,single,basic_9y,False,False,False,telephone,406,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2017-03-13,26.269,-105.857,7235114d_f41f_4226_8bc6_7c405a24aae4,no,no,no,march,2017.0,,sin contacto previo
32.0,management,single,university_degree,False,True,False,telephone,12,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2015-04-30,29.896,-123.546,794cf143_8b2e_4d3e_8917_622affec6069,no,yes,no,april,2015.0,,sin contacto previo
45.0,self_employed,married,professional_course,False,False,True,telephone,128,1,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2015-06-16,35.506,-71.456,0fb45776_809f_47c6_b680_9ffc874b9aaa,no,no,yes,june,2015.0,,sin contacto previo
55.0,blue_collar,married,basic_4y,False,False,False,telephone,146,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,,30.954,-110.88,f7225d78_5613_4a2b_a10d_8e6a12411591,no,no,no,,,,sin contacto previo
35.0,housemaid,single,unknown,False,True,False,telephone,66,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2019-11-27,26.184,-95.414,8b450902_796f_420f_97e4_a283b1d4f698,no,yes,no,november,2019.0,,sin contacto previo
31.0,blue_collar,married,basic_9y,False,True,False,telephone,278,2,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2015-05-05,24.947,-78.026,33aaccc8_f226_414b_9aea_338d800a6a13,no,yes,no,may,2015.0,,sin contacto previo
41.0,services,divorced,basic_9y,False,False,False,telephone,753,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2016-11-22,33.382,-77.422,a60038e6_d0ca_405e_aaa6_166db306056e,no,no,no,november,2016.0,,sin contacto previo
39.0,admin_,married,high_school,unknown,False,False,telephone,120,1,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2019-12-04,31.27,-94.704,ca9d04e4_cc87_4260_ad51_f7541df98958,,no,no,december,2019.0,,sin contacto previo
38.0,technician,divorced,unknown,False,False,False,telephone,167,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2015-07-05,34.829,-71.02,4ae394ad_f74f_48ef_84ff_99ab9277db61,no,no,no,july,2015.0,,sin contacto previo
30.0,admin_,single,university_degree,False,False,False,telephone,48,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2018-05-24,43.752,-96.721,bc60eb92_7025_4e94_9739_ed10e6c437f4,no,no,no,may,2018.0,,sin contacto previo
41.0,services,married,basic_9y,False,True,False,telephone,385,1,999,0,nonexistent,1.4,93.749,-41.8,4.958,5228.1,no,2017-05-05,42.195,-117.918,cdff8945_7f71_435b_9ef9_27c13e243a18,no,yes,no,may,2017.0,,sin contacto previo
40.0,admin_,married,high_school,False,False,False,telephone,97,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2015-03-29,46.827,-122.444,84b06a2a_f2b8_40db_a4a3_1a7adcee7d47,no,no,no,march,2015.0,,sin contacto previo
28.0,management,single,university_degree,False,False,False,telephone,651,5,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,yes,2017-06-07,30.124,-104.71,8c199249_fc8b_4690_94c5_54978420c931,no,no,no,june,2017.0,,sin contacto previo
47.0,technician,married,professional_course,False,False,False,telephone,223,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2016-01-25,41.131,-103.528,83698195_0411_457f_8ac6_8fe50203ee59,no,no,no,january,2016.0,,sin contacto previo
59.0,services,married,high_school,False,False,False,telephone,309,5,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2019-05-19,34.726,-122.971,cc3c4a40_6052_43c3_a933_07c178e526d2,no,no,no,may,2019.0,,sin contacto previo
33.0,blue_collar,divorced,basic_9y,False,True,False,telephone,155,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2018-05-26,30.997,-71.506,a92b78d4_0a8c_40aa_a792_c26321a21029,no,yes,no,may,2018.0,,sin contacto previo
44.0,blue_collar,married,basic_9y,unknown,False,False,telephone,98,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2015-05-28,38.098,-77.527,f363fbea_59e8_47c9_a7fc_0056072f468b,,no,no,may,2015.0,,sin contacto previo
38.0,technician,married,professional_course,False,True,True,telephone,46,1,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2019-08-27,27.468,-110.686,fc8afaea_b2b0_4be6_ba07_5829548dad8b,no,yes,yes,august,2019.0,,sin contacto previo
38.0,services,married,high_school,False,False,False,telephone,252,1,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2019-04-03,43.897,-80.358,f5537829_7b7d_4a83_b5e2_5acbb4577251,no,no,no,april,2019.0,,sin contacto previo
45.0,services,divorced,high_school,unknown,False,False,telephone,691,1,999,0,nonexistent,1.4,94.465,-41.8,4.857,5228.1,no,2017-09-01,43.894,-121.621,febd1604_eab2_408e_8add_457be95aaad5,,no,no,september,2017.0,,sin contacto previo
39.0,admin_,married,university_degree,False,False,False,telephone,93,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2019-10-27,41.844,-74.076,e41e9c26_d060_4ae1_99c0_5acf5ce7f417,no,no,no,october,2019.0,,sin contacto previo
56.0,entrepreneur,married,university_degree,unknown,False,False,telephone,315,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2017-05-12,27.325,-103.837,d4ffa8fe_2224_446a_bb25_7dcf24ec8e1d,,no,no,may,2017.0,,sin contacto previo
53.0,entrepreneur,divorced,unknown,False,True,False,telephone,154,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2015-08-08,36.41,-107.046,73e58662_4d72_452a_aa91_18ac943f0246,no,yes,no,august,2015.0,,sin contacto previo
35.0,technician,married,basic_6y,False,True,True,telephone,344,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,,44.286,-73.17,43b2edec_055a_4358_8e2d_72e166390bf3,no,yes,yes,,,,sin contacto previo
38.0,technician,divorced,professional_course,False,False,False,telephone,128,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2019-03-31,29.216,-124.902,c5f11811_890b_4c83_b399_9a819cb997f6,no,no,no,march,2019.0,,sin contacto previo
55.0,self_employed,married,unknown,unknown,True,True,telephone,278,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2018-09-29,39.353,-79.146,214a5e77_1270_4b49_8e16_2a7090110982,,yes,yes,september,2018.0,,sin contacto previo
30.0,technician,married,high_school,False,True,False,telephone,436,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2018-07-30,36.747,-104.732,f81dbf60_66f1_4c02_b57c_15f73dcb530b,no,yes,no,july,2018.0,,sin contacto previo
48.0,technician,married,unknown,False,False,False,telephone,189,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2018-02-14,28.694,-114.281,f772ba2c_d5eb_485a_8071_313823b096da,no,no,no,february,2018.0,,sin contacto previo
32.0,admin_,single,university_degree,False,True,False,telephone,186,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2015-03-21,30.185,-114.456,bcb09eb1_0768_43be_a501_292e4b3b3096,no,yes,no,march,2015.0,,sin contacto previo
50.0,blue_collar,married,basic_4y,unknown,False,False,telephone,84,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2018-11-21,36.418,-88.142,12a0588e_b4ab_4ee3_b76b_2478dade6925,,no,no,november,2018.0,,sin contacto previo
32.0,housemaid,married,high_school,False,False,False,telephone,264,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2017-04-07,26.97,-104.7,611ff549_58c9_4a5e_be67_75e1528c7781,no,no,no,april,2017.0,,sin contacto previo
43.0,blue_collar,married,basic_9y,False,True,False,telephone,237,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2016-05-05,28.144,-91.523,11e96433_7538_45f9_9ffb_9985d794c139,no,yes,no,may,2016.0,,sin contacto previo
38.0,technician,single,university_degree,False,False,False,telephone,72,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no,2018-07-17,46.782,-113.206,16a9e858_ed2c_4a3d_9e27_652879dfbfb0,no,no,no,july,2018.0,,sin contacto previo
